# forge words 1 agid=2016.01.19 sha256=15d2d792d309d2dc838bf75d8abcd3feb36708c219dc5158d4fff70b89e601d1 plurals=1300 agents=633 vocabulary=3178 converter=1
#
# The dictionary forge inflects names against, in the form it is reviewed in.
#
# Sections are [name]; blank lines and lines opening with # are ignored. An
# entry is a word on its own, or a word and what it maps to separated by a tab.
# Entries are sorted within a section, which is what lets the loader index the
# file in one pass and what makes an update to the dictionary read as words
# added and removed rather than as a wall of moved bytes. A word inserted out of
# order is still found; the sort is checked when the file is loaded.
#
# There is no singular section. The singular of a word is the plural table read
# backwards, and the loader derives it — where two singulars share a plural,
# the first in alphabetical order wins, so the answer does not depend on the
# order anything was built in. Writing it down as well would be one fact in two
# places, and the two could disagree.
#
# Everything here is the exceptions. A pair the regular rules already get right
# is not carried, because it would be bytes spent reaching the same answer, and
# a word the dictionary has never heard of falls through to those rules — which
# is where a domain word belongs, since a domain word is usually regular.
#
# This file is written by internal/words/gen, from a release of the
# Automatically Generated Inflection Database. Edit it by hand to add a word the
# release does not carry; the converter's overrides.txt is where a correction
# belongs, so that the next release does not undo it.

[plural]
wharf	wharves
whereabouts	whereabouts
whiz	whizzes
why	whys
wife	wives
wingman	wingmen
wiz	wizzes
wolf	wolves
woman	women
won	won
woodman	woodmen
woodsman	woodsmen
workingman	workingmen
workingwoman	workingwomen
workman	workmen
wormfish	wormfish
wreckfish	wreckfish
xenogenesis	xenogeneses
yachtsman	yachtsmen
yachtswoman	yachtswomen
yardman	yardmen
yeoman	yeomen
yobbo	yobboes
yodeling	yodeling
young	young
yourself	yourselves
yuan	yuan
zoonosis	zoonoses
zymolysis	zymolyses
zymosis	zymoses

[agent]
abet	abetter
abhor	abhorrer
abut	abutter
acquit	acquitter
admit	admitter
airdrop	airdropper
allot	allotter
anagram	anagrammer
aver	averrer
babysit	babysitter
backdrop	backdropper
backlog	backlogger
backslap	backslapper
backstop	backstopper
bag	bagger
ballyrag	ballyragger
ban	banner
bar	barrer
barhop	barhopper
bat	batter
bed	bedder
bedim	bedimmer
befit	befitter
befog	befogger
beg	begger
beget	begetter
begin	beginner
begum	begummer
beset	besetter
besot	besotter
bestir	bestirrer
bet	better
bib	bibber
bid	bidder
big	bigger
bin	binner
bit	bitter
blab	blabber
blackleg	blacklegger
blacktop	blacktopper
blat	blatter
blip	blipper
blob	blobber
blot	blotter
blur	blurrer
bob	bobber
bobsled	bobsledder
bog	bogger
bootleg	bootlegger
bootstrap	bootstrapper
bop	bopper
brad	bradder
brag	bragger
bran	branner
brevet	brevetter
brim	brimmer
briquet	briquetter
bud	budder
bug	bugger
bulldog	bulldogger
bullshit	bullshitter
bullyrag	bullyragger
bum	bummer
bur	burrer
cab	cabber
cam	cammer
can	canner
cap	capper
carburet	carburetter
carhop	carhopper
carpetbag	carpetbagger
cat	catter
catnap	catnapper
chap	chapper
char	charrer
chat	chatter
chin	chinner
chip	chipper
chitchat	chitchatter
chop	chopper
chug	chugger
chum	chummer
clad	cladder
clam	clammer
clap	clapper
clip	clipper
clog	clogger
clop	clopper
clot	clotter
club	clubber
cobweb	cobwebber
cod	codder
cog	cogger
coif	coiffer
commit	committer
complot	complotter
con	conner
concur	concurrer
confab	confabber
confer	conferrer
cooccur	cooccurrer
cop	copper
copycat	copycatter
coquet	coquetter
costar	costarrer
counterplot	counterplotter
crab	crabber
cram	crammer
crap	crapper
crib	cribber
crop	cropper
crosscut	crosscutter
crowbar	crowbarrer
crud	crudder
cub	cubber
cup	cupper
curvet	curvetter
cut	cutter
dab	dabber
dam	dammer
deadpan	deadpanner
debar	debarrer
debug	debugger
defer	deferrer
defog	defogger
degas	degasser
demob	demobber
demur	demurrer
den	denner
deprogram	deprogrammer
deter	deterrer
diagram	diagrammer
dig	digger
dim	dimmer
din	dinner
dip	dipper
dis	disser
disbar	disbarrer
disbud	disbudder
disinter	disinterrer
dog	dogger
dogleg	doglegger
dogtrot	dogtrotter
don	donner
dot	dotter
drab	drabber
drag	dragger
dram	drammer
drat	dratter
drip	dripper
drop	dropper
drub	drubber
drug	drugger
drum	drummer
dub	dubber
duet	duetter
dun	dunner
earwig	earwigger
eavesdrop	eavesdropper
embed	embedder
emit	emitter
englut	englutter
entrap	entrapper
enwrap	enwrapper
equip	equipper
fag	fagger
fan	fanner
fat	fatter
featherbed	featherbedder
fellowship	fellowshipper
fib	fibber
fin	finner
fit	fitter
flag	flagger
flap	flapper
flat	flatter
flimflam	flimflammer
flip	flipper
flit	flitter
flog	flogger
flop	flopper
flub	flubber
fob	fobber
fog	fogger
footslog	footslogger
forbid	forbidder
forget	forgetter
format	formatter
foxtrot	foxtrotter
frap	frapper
fret	fretter
frig	frigger
friz	frizzer
frog	frogger
fun	funner
fur	furrer
gab	gabber
gad	gadder
gag	gagger
gap	gapper
gar	garrer
gas	gasser
gem	gemmer
get	getter
gig	gigger
gin	ginner
glad	gladder
glom	glommer
glug	glugger
glut	glutter
gob	gobber
god	godder
grab	grabber
grin	grinner
grip	gripper
grit	gritter
grub	grubber
gum	gummer
gun	gunner
gut	gutter
gyp	gypper
ham	hammer
handicap	handicapper
handset	handsetter
hap	happer
hat	hatter
hedgehop	hedgehopper
hem	hemmer
hilltop	hilltopper
hip	hipper
hit	hitter
hob	hobber
hobnob	hobnobber
hog	hogger
hop	hopper
horsewhip	horsewhipper
hot	hotter
hotdog	hotdogger
hub	hubber
hug	hugger
hum	hummer
humbug	humbugger
hut	hutter
imbed	imbedder
incur	incurrer
infer	inferrer
inlet	inletter
input	inputter
inset	insetter
inspan	inspanner
inter	interrer
intermit	intermitter
jab	jabber
jag	jagger
jam	jammer
japan	japanner
jar	jarrer
jet	jetter
jib	jibber
jig	jigger
jitterbug	jitterbugger
job	jobber
jog	jogger
jot	jotter
jug	jugger
jut	jutter
ken	kenner
kid	kidder
kidnap	kidnapper
kip	kipper
kit	kitter
knap	knapper
kneecap	kneecapper
knit	knitter
knot	knotter
lag	lagger
lallygag	lallygagger
lam	lammer
lap	lapper
leapfrog	leapfrogger
leg	legger
let	letter
lid	lidder
lip	lipper
lob	lobber
log	logger
lollygag	lollygagger
lop	lopper
lot	lotter
lug	lugger
mad	madder
mag	magger
man	manner
manumit	manumitter
map	mapper
mar	marrer
mat	matter
misfit	misfitter
mob	mobber
monogram	monogrammer
mop	mopper
mousetrap	mousetrapper
mud	mudder
mug	mugger
mum	mummer
nab	nabber
nag	nagger
namedrop	namedropper
nap	napper
net	netter
nightclub	nightclubber
nip	nipper
nod	nodder
nonplus	nonplusser
nut	nutter
occur	occurrer
offset	offsetter
omit	omitter
outbid	outbidder
outcrop	outcropper
outfit	outfitter
outhit	outhitter
output	outputter
outrun	outrunner
outspan	outspanner
outstrip	outstripper
outwit	outwitter
overbid	overbidder
overcrop	overcropper
overdub	overdubber
overlap	overlapper
overrun	overrunner
overstep	overstepper
overtop	overtopper
pad	padder
pan	panner
par	parrer
parget	pargetter
pat	patter
peg	pegger
pen	penner
pep	pepper
permit	permitter
pet	petter
pettifog	pettifogger
photostat	photostatter
pig	pigger
pin	pinner
pip	pipper
pit	pitter
pitapat	pitapatter
plan	planner
plat	platter
plod	plodder
plop	plopper
plot	plotter
plug	plugger
pod	podder
pop	popper
pot	potter
prefab	prefabber
prefer	preferrer
prep	prepper
preset	presetter
prig	prigger
prim	primmer
prod	prodder
program	programmer
prop	propper
pug	pugger
pun	punner
pup	pupper
put	putter
quad	quadder
quip	quipper
quit	quitter
quiz	quizzer
rag	ragger
ram	rammer
ramrod	ramrodder
rap	rapper
rat	ratter
readmit	readmitter
rebid	rebidder
rebut	rebutter
recap	recapper
recommit	recommitter
recur	recurrer
red	redder
reequip	reequipper
ref	reffer
refer	referrer
refit	refitter
regret	regretter
rehab	rehabber
rejig	rejigger
remap	remapper
remit	remitter
reoccur	reoccurrer
repot	repotter
reprogram	reprogrammer
rerun	rerunner
reset	resetter
reship	reshipper
resubmit	resubmitter
ret	retter
retransmit	retransmitter
retrofit	retrofitter
rev	revver
rewed	rewedder
rib	ribber
rid	ridder
rig	rigger
rim	rimmer
rip	ripper
rob	robber
rod	rodder
rot	rotter
rub	rubber
run	runner
rut	rutter
sag	sagger
sandbag	sandbagger
sap	sapper
scab	scabber
scam	scammer
scan	scanner
scar	scarrer
scat	scatter
schlep	schlepper
scrag	scragger
scram	scrammer
scrap	scrapper
scrub	scrubber
scud	scudder
scum	scummer
set	setter
shag	shagger
sham	shammer
sharecrop	sharecropper
shed	shedder
shim	shimmer
shin	shinner
ship	shipper
shit	shitter
shlep	shlepper
shop	shopper
shot	shotter
shotgun	shotgunner
shred	shredder
shrinkwrap	shrinkwrapper
shrug	shrugger
shun	shunner
shut	shutter
sidestep	sidestepper
sin	sinner
sip	sipper
sit	sitter
skid	skidder
skim	skimmer
skin	skinner
skip	skipper
slab	slabber
slag	slagger
slam	slammer
slap	slapper
slat	slatter
sled	sledder
slim	slimmer
slip	slipper
slit	slitter
slog	slogger
slop	slopper
slot	slotter
slug	slugger
slum	slummer
slur	slurrer
smut	smutter
snag	snagger
snap	snapper
snapshot	snapshotter
snip	snipper
snog	snogger
snub	snubber
snug	snugger
sob	sobber
sod	sodder
somerset	somersetter
sop	sopper
span	spanner
spar	sparrer
spat	spatter
spiderweb	spiderwebber
spin	spinner
spit	spitter
splat	splatter
split	splitter
spot	spotter
sprig	sprigger
spud	spudder
spur	spurrer
squat	squatter
squib	squibber
stab	stabber
stag	stagger
star	starrer
stem	stemmer
step	stepper
stet	stetter
stir	stirrer
stop	stopper
strap	strapper
strip	stripper
strop	stropper
strum	strummer
strut	strutter
stub	stubber
stud	studder
stun	stunner
sub	subber
sublet	subletter
submit	submitter
sum	summer
sun	sunner
suntan	suntanner
sup	supper
surplus	surplusser
swab	swabber
swag	swagger
swan	swanner
swap	swapper
swat	swatter
swig	swigger
swim	swimmer
swob	swobber
swop	swopper
swot	swotter
tab	tabber
tag	tagger
tan	tanner
tap	tapper
tar	tarrer
tat	tatter
teargas	teargasser
telegram	telegrammer
thermostat	thermostatter
thin	thinner
throb	throbber
thrum	thrummer
thud	thudder
tin	tinner
tip	tipper
tog	togger
tom	tommer
tomcat	tomcatter
top	topper
tot	totter
tram	trammer
transfer	transferrer
transmit	transmitter
transship	transshipper
trap	trapper
trek	trekker
trepan	trepanner
trig	trigger
trim	trimmer
trip	tripper
trot	trotter
tub	tubber
tug	tugger
tun	tunner
tut	tutter
twig	twigger
twin	twinner
twit	twitter
typeset	typesetter
unbar	unbarrer
uncap	uncapper
unclip	unclipper
unclog	unclogger
underbid	underbidder
undercut	undercutter
underpin	underpinner
unfit	unfitter
unknot	unknotter
unman	unmanner
unpin	unpinner
unplug	unplugger
unsnap	unsnapper
unstop	unstopper
unstrap	unstrapper
unwrap	unwrapper
unzip	unzipper
up	upper
uppercut	uppercutter
upset	upsetter
van	vanner
vat	vatter
veg	vegger
vet	vetter
wad	wadder
wag	wagger
wan	wanner
war	warrer
watchdog	watchdogger
weatherstrip	weatherstripper
web	webber
wed	wedder
wet	wetter
wham	whammer
whap	whapper
whet	whetter
whip	whipper
whir	whirrer
whiz	whizzer
whop	whopper
wig	wigger
wigwag	wigwagger
wildcat	wildcatter
win	winner
wiretap	wiretapper
won	wonner
woodshed	woodshedder
wrap	wrapper
yak	yakker
yap	yapper
yen	yenner
yes	yesser
yip	yipper
yuk	yukker
zap	zapper
zigzag	zigzagger
zip	zipper

[vocabulary]
abacus
abatis
abattis
abbess
abiogenesis
abjectness
abortus
abrasiveness
abruptness
abscess
absentmindedness
absoluteness
abstemiousness
abstractedness
abstractness
abstruseness
absurdness
abusiveness
abyss
acanthus
acariasis
acarus
acceptableness
access
accurateness
accursedness
acervulus
acidosis
acinus
acquisitiveness
acridness
acrimoniousness
acropolis
actinomycosis
activeness
actress
aculeus
acuteness
address
adenitis
adenohypophysis
adenosis
adenovirus
adeptness
adequateness
adhesiveness
adiposeness
adiposis
admass
admirableness
adonis
adorableness
adroitness
adulteress
advantageousness
adventuress
adventurousness
adverseness
aegis
aepyornis
aerobiosis
affectedness
affectionateness
afflatus
agamogenesis
agapanthus
agedness
agelessness
agenesis
aggressiveness
agranulocytosis
agreeableness
agribusiness
ailanthus
aimlessness
airbus
airiness
airlessness
airsickness
airworthiness
alertness
alias
alikeness
aliveness
alkalosis
allantois
allis
allosaurus
allusiveness
aloneness
aloofness
altocumulus
altostratus
alumnus
alveolus
amanuensis
amaryllis
amateurishness
amativeness
amaurosis
ambassadress
ambergris
ambitiousness
amebiasis
amenableness
amiableness
amicableness
amitosis
amniocentesis
amoebiasis
amorousness
amorphousness
amphimixis
amphioxus
ampleness
amyloidosis
amylolysis
anabiosis
anaclisis
anadiplosis
analogousness
analysis
anamnesis
anamorphosis
ananas
anaphylaxis
anaplasmosis
anastomosis
ancestress
anchylosis
ancientness
androgenesis
anestrus
angelus
angriness
animateness
animus
ankylosaurus
ankylosis
annulus
anoestrus
anomalousness
anopheles
answerableness
anthesis
anthracosis
anthropogenesis
anthropophagus
antiphrasis
antisepsis
antithesis
anuresis
anus
anxiousness
apatosaurus
aphaeresis
apheresis
aphesis
apomixis
aponeurosis
apophasis
apophysis
aposiopesis
apotheosis
apparatus
apparentness
appendicitis
appositeness
appreciativeness
apprehensiveness
appropriateness
apsis
aptness
arbitrariness
arbutus
archduchess
archness
arcus
arduousness
argumentativeness
argus
aridness
arquebus
arras
arteriosclerosis
arteritis
artfulness
arthritis
articulateness
artiness
artlessness
asbestos
asbestosis
ascariasis
ascus
asepsis
asparagus
aspergillosis
ass
assertiveness
assiduousness
assuredness
astragalus
astuteness
atelectasis
atherogenesis
atherosclerosis
athetosis
atlas
atrociousness
attainableness
attentiveness
attractiveness
audaciousness
audibleness
augustness
aurochs
auspiciousness
austereness
authoress
authoritativeness
autobus
autocatalysis
autogenesis
autolysis
auxesis
availableness
avariciousness
avens
averageness
aviatress
avidness
avitaminosis
avoirdupois
awareness
awayness
awesomeness
awfulness
awkwardness
axis
baas
bacillus
backwardness
bacteriolysis
bacteriostasis
badness
bagginess
balas
baldness
balefulness
balkiness
balminess
barbarousness
bareness
baroness
barrenness
baseness
bashfulness
basis
bass
bathos
bawdiness
bearishness
beastliness
beauteousness
becomingness
beefiness
benefactress
bentgrass
benthos
bias
bigheartedness
bigness
bilharziasis
biliousness
biogenesis
biomass
biosynthesis
bitchiness
bitterness
bizarreness
blackness
blamelessness
blameworthiness
blandness
blankness
blastogenesis
blastomycosis
bleakness
bleariness
blepharitis
blessedness
blewits
blindness
blinks
bliss
blissfulness
blitheness
blondness
bloodiness
bloodlessness
bloodthirstiness
bluegrass
blueness
bluffness
blunderbuss
bluntness
blurriness
boastfulness
boisterousness
boldness
bolus
boniness
bonus
bookishness
boorishness
boringness
boss
bossiness
bottomlessness
botulinus
bounciness
boundedness
boundlessness
bounteousness
bountifulness
bourgeois
boyishness
brackishness
braininess
brashness
brass
brassiness
braveness
brawniness
brazenness
breakableness
breathlessness
breeziness
briefness
brightness
brininess
briskness
brittleness
broadness
brokenheartedness
brokenness
bromegrass
bronchitis
bronchus
brontosaurus
brotherliness
brownness
brucellosis
brusqueness
brutishness
bubbliness
bugginess
bugloss
bulginess
bulkiness
bullheadedness
bullishness
bumpiness
bumptiousness
bunchgrass
burgess
burliness
burnous
bursitis
bus
bushiness
business
buss
busyness
buttress
buxomness
bypass
byssus
cactus
caddishness
caduceus
caginess
calamus
calcaneus
calculus
calliopsis
callousness
callowness
callus
calmness
calyculus
camas
camass
campus
canaliculus
candidiasis
candidness
candyfloss
cannabis
canniness
cantankerousness
canthus
canvas
canvass
capableness
capaciousness
capriciousness
captiousness
carcass
carditis
carefulness
carelessness
caress
carnivorousness
carpus
carsickness
caryopsis
casualness
catachresis
catalysis
cataphoresis
catechesis
catharsis
cathexis
cattiness
caucus
cautiousness
ceaselessness
cellulitis
cenogenesis
censoriousness
census
centesis
ceratodus
ceremoniousness
cervicitis
chalkiness
challis
chamois
chanciness
changeableness
changefulness
changelessness
chaos
chariness
charitableness
chassis
chasteness
chattiness
cheapness
cheekiness
cheerfulness
cheeriness
cheerlessness
cheesiness
chemosynthesis
chemotaxis
chess
chewiness
chiasmus
chicness
childishness
childlessness
chilliness
chillness
chirpiness
chivalrousness
chlorosis
choiceness
cholecystitis
cholelithiasis
choosiness
choppiness
choragus
chorus
chrysalis
chubbiness
chumminess
chunkiness
churlishness
circuitousness
circus
cirrhosis
cirrocumulus
cirrostratus
cirrus
citrus
clamminess
clannishness
class
classiness
clavus
cleanliness
cleanness
clearness
clematis
cleverness
clevis
clianthus
cliquishness
clitoris
clonus
closeness
clothespress
cloudiness
cloudlessness
clownishness
clumsiness
clypeus
coarseness
coatdress
coccidioidomycosis
coccidiosis
coccus
cockiness
cocksureness
cohesiveness
coitus
coldheartedness
coldness
coleus
colitis
collins
colobus
colorblindness
colorfastness
colorfulness
colorlessness
colossus
colpitis
combativeness
comeliness
comfortableness
commensurateness
commodiousness
commonness
commonplaceness
communicativeness
compactness
companionableness
compass
compassionateness
competitiveness
completeness
complexness
complicatedness
comprehensiveness
compress
compulsiveness
comradeliness
concaveness
conceitedness
conceivableness
conceptus
conciseness
conclusiveness
concreteness
conductress
congenialness
congius
congress
congruousness
conjunctivitis
connectedness
conscientiousness
consciousness
consensus
considerateness
conspectus
conspicuousness
constructiveness
contagiousness
contemplativeness
contemporaneousness
contemptuousness
contentedness
contentiousness
contiguousness
continuousness
contrabass
contradictoriness
contrariness
contretemps
contriteness
convincingness
convolvulus
coolness
cooperativeness
copiousness
cordgrass
corditis
coreopsis
corniness
corps
corpus
correctness
corruptness
corydalis
cos
cosiness
cosmos
coss
costliness
countess
courageousness
courteousness
courtliness
couscous
covertness
covetousness
cowardliness
coxsackievirus
coyness
coziness
crabbedness
crabbiness
crabgrass
craftiness
cragginess
crankiness
crassness
cravenness
craziness
creakiness
creaminess
creativeness
credibleness
creditworthiness
credulousness
creepiness
cress
crisis
crispiness
crispness
crisscross
criticalness
crocus
crookedness
cross
crossness
crotchetiness
crudeness
cruelness
crumbliness
crumminess
crunchiness
crus
crustiness
cryptococcosis
cubitus
cuirass
cullis
culpableness
cumbersomeness
cumulonimbus
cumulus
cunnilinctus
cunnilingus
curableness
curiousness
curliness
currentness
cursoriness
curtness
curvaceousness
cuscus
cuss
cussedness
cuteness
cutis
cutlas
cutlass
cyanosis
cyclops
cyclosis
cypress
cystitis
cytogenesis
cytolysis
cytomegalovirus
daffiness
daftness
dailiness
daintiness
dais
dampness
dangerousness
dankness
dapperness
darkness
dastardliness
dauntlessness
deaconess
deadliness
deadness
deafness
dearness
debonairness
debris
deceitfulness
deceptiveness
decisiveness
decorativeness
decorousness
deepness
defectiveness
defenselessness
defensiveness
definiteness
deftness
defunctness
deinonychus
deixis
deliberateness
delicateness
deliciousness
deliriousness
dementedness
demonstrativeness
demureness
denseness
dependableness
derisiveness
dermatitis
dermis
derris
descriptiveness
deservingness
desirableness
desolateness
desperateness
despicableness
destructiveness
determinateness
detritus
devilishness
deviousness
devotedness
devoutness
dewiness
dexterousness
diabetes
diaeresis
diagnosis
diakinesis
dialysis
diaphoresis
diaphysis
diastasis
diathesis
dickens
dieresis
diestrus
diffuseness
digitalis
dilatoriness
diminutiveness
dimness
dinginess
dingus
diplococcus
diplodocus
directness
dirtiness
dis
disagreeableness
disconnectedness
disconsolateness
discontentedness
discreetness
discreteness
discursiveness
discus
disdainfulness
disgracefulness
dishonorableness
disingenuousness
disinterestedness
disjointedness
disorderliness
disparateness
dispassionateness
dispensableness
dispiritedness
disreputableness
dissoluteness
distastefulness
distinctiveness
distinctness
distress
distressfulness
distrustfulness
diverseness
diverticulitis
diverticulosis
divisiveness
dizziness
doggedness
dolefulness
doltishness
domineeringness
doofus
dopiness
doubtfulness
dourness
dovishness
dowdiness
downheartedness
downiness
downrightness
drabness
draftiness
dreadfulness
dreaminess
dreariness
dress
dressiness
drollness
droopiness
dross
drowsiness
drunkenness
dryness
dubiousness
duchess
dullness
dulness
dumbness
dumpiness
duress
duskiness
dustiness
dutifulness
dwarfishness
dysgenesis
eagerness
earliness
earnestness
earthiness
easiness
easygoingness
ecdysis
ecesis
echinococcosis
echinococcus
echovirus
eclipsis
ecphonesis
edelweiss
edginess
edibleness
eelgrass
eeriness
effectiveness
effectualness
effeminateness
effeteness
efficaciousness
effortfulness
effortlessness
effusiveness
egis
egregiousness
egress
eisegesis
elaborateness
electrolysis
electrophoresis
electrophorus
elephantiasis
ellipsis
elusiveness
embolus
emeritus
emotionlessness
emphasis
empress
emptiness
enarthrosis
encephalitis
enchantress
endlessness
endocarditis
endometriosis
endometritis
enduringness
enjoyableness
enormousness
entellus
enteritis
enterovirus
entireness
enuresis
enviousness
eohippus
epacris
epanalepsis
epanorthosis
ephemeralness
epidermis
epigenesis
epiglottis
epiphysis
epistasis
epistaxis
epos
equivocalness
erectness
erroneousness
eruditeness
erysipelas
esophagus
essentialness
estrus
eternalness
ethnos
ethos
eucalyptus
evasiveness
evenness
eventfulness
everlastingness
everydayness
evilness
exactness
excess
excessiveness
excitableness
exclusiveness
excursiveness
excursus
exegesis
exhaustiveness
exodus
exophthalmos
exoticness
expansiveness
expectedness
expeditiousness
expensiveness
expertness
explicitness
explosiveness
express
expressiveness
exquisiteness
extemporaneousness
extensiveness
extrados
extraneousness
extraordinariness
extremeness
eyas
eyedness
eyeglass
eyewitness
facetiousness
factualness
faintheartedness
faintness
fairness
faithfulness
faithlessness
fallaciousness
fallibleness
falseness
famulus
fancifulness
fanciness
farness
farsightedness
fastidiousness
fastness
fatefulness
fatherliness
fatness
fattiness
fatuousness
faultiness
faultlessness
favorableness
fearfulness
fearlessness
feasibleness
featheriness
fecklessness
feeblemindedness
feebleness
felicitousness
femaleness
feminineness
ferociousness
fervidness
fess
festiveness
fetidness
fetus
feverishness
fewness
fiberglass
fibreglass
fibrinolysis
fibrosis
fibrositis
fickleness
fidgetiness
fierceness
fieriness
filariasis
filminess
fils
filthiness
fineness
finickiness
finis
finiteness
firmness
fishiness
fitfulness
fitness
fittingness
fixedness
flabbiness
flakiness
flashiness
flatness
flatus
flawlessness
fleeciness
fleetingness
fleetness
fleshiness
flexibleness
flightiness
flimsiness
flirtatiousness
floppiness
floridness
floss
floweriness
fluffiness
fluidness
foaminess
focus
foetus
fogginess
folksiness
fondness
foolhardiness
foolishness
foppishness
forcefulness
foreignness
foresightedness
forgetfulness
forgiveness
forgivingness
forlornness
formalness
formlessness
fornicatress
forthrightness
fortress
fortuitousness
forwardness
foulness
foundress
foxiness
fracas
fractiousness
frailness
frankness
freakishness
freshness
fretfulness
friendlessness
friendliness
frightfulness
frigidness
friskiness
frivolousness
frostiness
frothiness
frowardness
frowziness
frugalness
fruitfulness
fruitiness
fruitlessness
fucus
fugaciousness
fullness
fulness
fulsomeness
fungus
funiculus
funkiness
funniness
furiousness
furriness
furtiveness
fuss
fussiness
fustiness
fuzziness
gabbiness
galactosis
gallus
gameness
gaminess
garishness
garrulousness
gas
gaseousness
gastritis
gastrocnemius
gastroenteritis
gaucheness
gaudiness
gauntness
gauss
gauziness
gawkiness
gayness
gelatinousness
generousness
genesis
genius
genteelness
gentleness
genuineness
genus
germaneness
ghastliness
ghostliness
ghoulishness
giantess
gibbousness
giddiness
gingivitis
ginglymus
girlishness
gladiolus
gladness
gladsomeness
glans
glass
glassiness
gleefulness
glibness
globularness
glomerulonephritis
glomerulus
gloominess
gloss
glossiness
glossitis
glottis
glueyness
gluiness
glumness
gluteus
glutinousness
glycolysis
gneiss
gnosis
goddess
godlessness
godliness
gonococcus
goodness
goofiness
gorgeousness
goriness
governess
gracefulness
gracelessness
graciousness
gradualness
graininess
grampus
grandness
grass
gratefulness
gratuitousness
graveness
gravidness
grayness
greasiness
greatness
greediness
greenishness
greenness
greensickness
gregariousness
greyness
grievousness
griminess
grimness
grisliness
grittiness
grogginess
grossness
grotesqueness
grouchiness
groundmass
grubbiness
gruesomeness
gruffness
grumpiness
gubbins
guess
guilelessness
guiltiness
guiltlessness
gumminess
gummosis
gutlessness
guts
gutsiness
gynogenesis
gyrocompass
gyrus
habitualness
haemodialysis
haggardness
haggis
hairiness
hairlessness
haleness
halfheartedness
halitosis
handedness
handiness
handsomeness
haphazardness
haplessness
happiness
hardheadedness
hardheartedness
hardiness
hardinggrass
hardness
harmfulness
harmlessness
harmoniousness
harness
harquebus
harshness
hastiness
hatefulness
haughtiness
hawkishness
hazardousness
haziness
headdress
headiness
headmistress
healthfulness
healthiness
heartiness
heartlessness
heartsickness
heaviness
heavyheartedness
heedfulness
heedlessness
heftiness
heinousness
heiress
helianthus
hellishness
helpfulness
helplessness
hemodialysis
hemolysis
hendiadys
hepatitis
herpes
heterogeneousness
heterogenesis
hiatus
hibiscus
hideousness
hidrosis
highhandedness
highness
hilariousness
hilliness
hilus
hipness
hippocampus
hippopotamus
hirsuteness
his
hiss
historicalness
hoariness
hoarseness
hoggishness
holiness
hollowness
homeless
homelessness
homeliness
homeostasis
homesickness
homeyness
hominess
homogeneousness
honestness
honorableness
hopefulness
hopelessness
hornfels
horniness
horribleness
horridness
hospitableness
hostess
hotheadedness
hotness
hourglass
hubris
huffiness
huffishness
hugeness
humaneness
humanness
humbleness
humerus
humidness
hummus
humorlessness
humorousness
humus
hungriness
huntress
hurriedness
hurtfulness
huskiness
hydrocephalus
hydrolysis
hypersensitiveness
hypervitaminosis
hypnosis
hypochondriasis
hypodermis
hypophysis
hypostasis
hypothalamus
hypothesis
iambus
ichthyosaurus
iciness
icterus
ictus
identicalness
idleness
idolatress
iffiness
ignobleness
ignominiousness
ignoramus
ignorantness
ileitis
illicitness
illness
illogicalness
illustriousness
imaginativeness
imitativeness
immaculateness
immaterialness
immatureness
immediateness
immenseness
immoderateness
immovableness
immunoelectrophoresis
immutableness
impassiveness
impecuniousness
impenetrableness
imperativeness
imperfectness
imperiousness
impermeableness
imperturbableness
imperviousness
impetuousness
impetus
impiousness
impishness
implausibleness
implicitness
impoliteness
impossibleness
impracticableness
impreciseness
impress
impressiveness
improbableness
improperness
impulsiveness
impureness
inactiveness
inadequateness
inanimateness
inappositeness
inappropriateness
inaptness
inarticulateness
inattentiveness
inauspiciousness
incapableness
incautiousness
incessantness
incestuousness
incisiveness
inclusiveness
incommodiousness
incompleteness
inconceivableness
inconclusiveness
incongruousness
inconsiderateness
inconspicuousness
incontrovertibleness
incorrectness
incorruptness
incredibleness
incubus
inculpableness
incurableness
incus
indebtedness
indecisiveness
indecorousness
indefatigableness
indefiniteness
indeterminateness
indigenousness
indigestibleness
indirectness
indiscreetness
indispensableness
indistinctness
indris
industriousness
ineffectiveness
ineffectualness
inefficaciousness
ineptness
inertness
inevitableness
inexactness
inexorableness
inexpensiveness
inexplicitness
infectiousness
infiniteness
inflexibleness
informativeness
ingeniousness
ingenuousness
ingress
inharmoniousness
inheritress
inhospitableness
injudiciousness
injuriousness
inkiness
innateness
innocuousness
innovativeness
innumerableness
inoffensiveness
inopportuneness
inordinateness
inquisitiveness
insaneness
inscrutableness
insecureness
insensitiveness
insidiousness
insightfulness
insipidness
instantaneousness
instructress
intactness
intangibleness
intemperateness
intensiveness
intentness
interchangeableness
interconnectedness
interestedness
interestingness
interrelatedness
intractableness
intrados
intransitiveness
intravenous
introspectiveness
intrusiveness
intuitiveness
invaluableness
invariableness
inventiveness
invidiousness
invisibleness
involuntariness
inwardness
irateness
iris
irksomeness
irreligiousness
irreplaceableness
irresoluteness
irresponsibleness
isinglass
isthmus
itchiness
jackanapes
jackass
jadedness
jaggedness
jakes
jauntiness
jejuneness
jerkiness
jitteriness
jobless
joblessness
jocoseness
jolliness
joss
joyfulness
joylessness
joyousness
judiciousness
juiciness
jumpiness
justness
katharsis
keenness
keratitis
keratosis
